583958094939615234	Fri Apr 03 11:43:53 +0000 2015	the madmen: obama still trying to nuke the usa to kick-start the new world order takeover. #election2015,#skypapers,#battlefornumber10	NewsFeed	RealNewsUKfeed
586222313747652608	Thu Apr 09 17:41:05 +0000 2015	do not let #labour crash it again #ge2015 #battlefornumber10 #leadersdebate #scotdebates #bbcnews #skynews #newsnight 	John Smith	Unionbuster
584414270009507842	Sat Apr 04 17:56:34 +0000 2015	dave brown - the independent #cameron #tory #conservatives #nigelfarage #ukip #battlefornumber10 #ge2015 	NORBET	NORBET
585406449754497025	Tue Apr 07 11:39:08 +0000 2015	who will foot the bill for the economic policies of the leading parties?  #battlefornumber10 	economia 	economiamag
585372496582483969	Tue Apr 07 09:24:13 +0000 2015	#ge2015 #battlefornumber10 #csainquiry 	Mealtime Strategy	MealtimeStrateG
585416486933659649	Tue Apr 07 12:19:01 +0000 2015	let's get @david_cameron in #10 #election2015 #battlefornumber10 #labourfail #ge2015 #ge15	Politics Daily	GE_Express2015
585801304540327936	Wed Apr 08 13:48:09 +0000 2015	baxter basics #vizcomic  - nothing has changed !!  #tories #torysleaze #conservatives #battlefornumber10 #ge2015 	NORBET	NORBET
585924933810794496	Wed Apr 08 21:59:24 +0000 2015	ftse-100 giants poised to warn over eu vote #battlefornumber10 	Simon Newell	simonewell
583949569102389248	Fri Apr 03 11:10:01 +0000 2015	i feel like this is going to be useful in the run up to the election and the #battlefornumber10: 	FI-YO(na)	FiascoMac
583969667984859136	Fri Apr 03 12:29:53 +0000 2015	"despite the rightwing attacks, miliband shines | polly toynbee
 #battlefornumber10"	etonmess	etonmessuk
584991567850696705	Mon Apr 06 08:10:33 +0000 2015	mick no longer simply red  #labour #ge2015 #battlefornumber10 #leadersdebate #bbcqt #bbcdp #newsnight #r4today	John Smith	Unionbuster
585928562026405888	Wed Apr 08 22:13:49 +0000 2015	blair: popstars &amp; politicians definitely have a sell by date. #battlefornumber10,#london,#uknews,#ge2015,#leadersdebate,#election2015	News	RealNewsUK
584153573233143812	Sat Apr 04 00:40:39 +0000 2015	"ids decides parkinson's and ms are curable - so slashes benefits
 #leadersdebate #ge2015 #battlefornumber10 #toriesout"	Esther McVile	Ester_Mcvile
584309657583378432	Sat Apr 04 11:00:52 +0000 2015	ed miliband has been badly outflanked from the left | @telegraph  #bbcnews #leadersdebate #ge2015 #battlefornumber10	John Smith	Unionbuster
583798611730890752	Fri Apr 03 01:10:10 +0000 2015	will the #leadersdebate tonight tackle the issues in #mentalhealth in the #battlefornumber10 #wordsdontcount anymore 	BPD Partner	bpdpartner
585894658087096321	Wed Apr 08 19:59:06 +0000 2015	it's not easy being #green leader  #ge2015 #bbcnews #skynews #battlefornumber10... 	John Smith	Unionbuster
583902466413957120	Fri Apr 03 08:02:51 +0000 2015	"so far in the #battlefornumber10 
#paxman show
#nicolastrurgeon show
#leadersdebate 
@piersmorgan @louisemensch @lbc "	Speakeasy	dominionIN
584022236023148544	Fri Apr 03 15:58:46 +0000 2015	#conservatives #leadersdebate #ge2015 #torylies #battlefornumber10 #sharethefacts #conservativeprinciples #may7th 	KillingBritain	killingbritain
586303712106254336	Thu Apr 09 23:04:32 +0000 2015	"we really need a quiz called ""which 'which political party should you vote for?' quiz should you take?"" #ge2015 #battlefornumber10 #meta"	Ruth Stokes	ruthstokes
586299205704122368	Thu Apr 09 22:46:38 +0000 2015	just because #battlefornumber10 #bbcqt 	Jonny Dale	jonnydale
586472788581556224	Fri Apr 10 10:16:23 +0000 2015	this young lady expresses the sentiment of the nation #battlefornumber10 #26daystogo 	Ally B	allybritchick
585025610843561984	Mon Apr 06 10:25:49 +0000 2015	campaign opens its official 'campaign room' at imt gallery, london #imtgallery #ge2015 #battlefornumber10 	gordon shrigley	art_campaign
583799334296227840	Fri Apr 03 01:13:02 +0000 2015	#battlefornumber10 is heating up but in the #leadersdebate we need to tell pm's that #wordsdontcount,  we need action on #mentalhealth	BPD Partner	bpdpartner
585282847247900672	Tue Apr 07 03:27:59 +0000 2015	"harsh but true!
#tories #ge2015 #team2015 #battlefornumber10 #vat #kickcameronout #longtermeconomicplan  #toriesout "	Esther McVile	Ester_Mcvile
584189311395962880	Sat Apr 04 03:02:40 +0000 2015	@cchqpress @conservatives #nhs #leadersdebate #sharethefacts #toriessellingournhs #ge2015 #battlefornumber10 #tories 	KillingBritain	killingbritain
585394602376617985	Tue Apr 07 10:52:03 +0000 2015	"a&amp;e waiting in england hits new worst level
#battlefornumber10 #leadersdebate 
"	Qaiss Uddin	mylamajustsank
584066462727438337	Fri Apr 03 18:54:30 +0000 2015	this is hard to say, but is anyone seeing the conservative argument against labour is 'you did badly last time'? #battlefornumber10	Nick Harris	nickpharris1999
585677567505653760	Wed Apr 08 05:36:28 +0000 2015	@david_cameron explain how is it i have to wait 2 weeks to see my gp? #battlefornumber10	Jason Pearce	jasonpearce96
584320572018061312	Sat Apr 04 11:44:15 +0000 2015	i have nothing to offer, but offer itself #imtgallery #battlefornumber10 #labourdoorstep #40days40ways #ge2015 #frenchgate #saturdaykitchen	gordon shrigley	art_campaign
583994743916462080	Fri Apr 03 14:09:31 +0000 2015	@factcheck: here's inequality (gini co-efficient) since 1979. up under labour, recent dip: #battlefornumber10 	The Politics	LePolitics
584765468289830912	Sun Apr 05 17:12:06 +0000 2015	#edmilliband trying to seduce the the audience with his eyes taken to another level. #battlefornumber10 	Elliot Meredew	elliotm39
584411747097927680	Sat Apr 04 17:46:33 +0000 2015	dave brown - the independent #cameron #tories #conservatives #dailytelegraph #battlefornumber10 #ge2015 	NORBET	NORBET
583960367145033728	Fri Apr 03 11:52:55 +0000 2015	obama takes control of internet with emergency executive order.  #election2015,#skypapers,#battlefornumber10	NewsFeed	RealNewsUKfeed
584471279035613184	Sat Apr 04 21:43:06 +0000 2015	i couldn't live with myself if i voted conservative and fox hunting was brought back #banfoxhunting #ge2015 #battlefornumber10	abbie	JustAbbebi
585445125213544448	Tue Apr 07 14:12:49 +0000 2015	#cameron #tories #conservatives #battlefornumber10 #ge2015 	NORBET	NORBET
583961770001326080	Fri Apr 03 11:58:30 +0000 2015	"#battlefornumber10  .@ed_miliband #hellyes ""i'm tough enough"":  #leadersdebate follow ups"	YorksLass	ChrissieOAP
584040228567941123	Fri Apr 03 17:10:16 +0000 2015	#labour are quite open they will raise taxes on you respond sensibly #ge2015 #leadersdebate #battlefornumber10 #marr 	John Smith	Unionbuster
586142511170789376	Thu Apr 09 12:23:59 +0000 2015	steve bell - #cameron #tories #conservatives #battlefornumber10 #ge2015 	NORBET	NORBET
586530003736731648	Fri Apr 10 14:03:44 +0000 2015	"""meet the artist running for election with absolutely no policies"", by lois rowe  #imtgallery #battlefornumber10"	gordon shrigley	art_campaign
585176345002508288	Mon Apr 06 20:24:47 +0000 2015	greg wallace for pm #battlefornumber10 #masterchef #hero	Tom 	TKB2293
586245442658242560	Thu Apr 09 19:13:00 +0000 2015	"nhs hospital waiting time figures worst in seven years. #battlefornumber10 
"	Qaiss Uddin	mylamajustsank
584683819246231552	Sun Apr 05 11:47:40 +0000 2015	this is scary...#election2015 #ge2015 #battlefornumber10 	Matt Greenhill	MattGreenhill1
584715955156156417	Sun Apr 05 13:55:21 +0000 2015	at campaign possibility is our most important product  #battlefornumber10 #labourdoorstep #40days40ways #ge2015 #anarchist #newsnight	gordon shrigley	art_campaign
585011854323290114	Mon Apr 06 09:31:09 +0000 2015	campaign wont think for you #battlefornumber10 #labourdoorstep #40days40ways #ge2015 #anarchist #green #liberal #r4today #pensionfreedoms	gordon shrigley	art_campaign
583956572273045504	Fri Apr 03 11:37:50 +0000 2015	#farage #ukip #cameron #tory #conservatives #clegg #libdems #leadersdebate #battlefornumber10 #ge2015 	NORBET	NORBET
584383341937451008	Sat Apr 04 15:53:40 +0000 2015	well this has just ended me!  #battlefornumber10 	Nicola	nicolaevo
584423623139717120	Sat Apr 04 18:33:44 +0000 2015	"my cartoon - cameron &amp; osborne have created economic conditions in which banks can flourish
#battlefornumber10 
"	Martin Shovel	MartinShovel
585062694010642432	Mon Apr 06 12:53:10 +0000 2015	#battlefornumber10 without giving 24hour mental health to our soldiers you not upholding the covenant. #modvsptsd   	charlotte mckenna	charlottemck27
585900517303439361	Wed Apr 08 20:22:23 +0000 2015	ed balls contradicts himself, again #bbcdp #skypapers #bbcpapers #newsnight #leadersdebate #battlefornumber10 #ge2015 	John Smith	Unionbuster
585401663046955008	Tue Apr 07 11:20:07 +0000 2015	is anyone else sick of hearing the phrase 'balance the books'? then again, that's probably why my finances are so bad! #battlefornumber10	Iain Linsdell	Iainlinsdell
584072924161822720	Fri Apr 03 19:20:11 +0000 2015	@afneil @skynews have just run an ad for #battlefornumber10 26th march???? @kayburley @adamboultonsky  if ed miliband had done that...lol	Marc D.	MarcDawson4
585100065322176514	Mon Apr 06 15:21:40 +0000 2015	#labour will ruin the economy, again; the #snp will break the union #ge2015 #battlefornumber10 #leadersdebate #bbcnews #skynews #c4news	John Smith	Unionbuster
585478136369917952	Tue Apr 07 16:24:00 +0000 2015	nooooooo! can't believe tories are ahead in the polls! get out and vote unless you want more of the same! #battlefornumber10 #electionday	Karen Steffan	v1negar
584413340761468928	Sat Apr 04 17:52:52 +0000 2015	#nigelfarage #ukip #battlefornumber10 #ge2015 	NORBET	NORBET
586252798192439298	Thu Apr 09 19:42:13 +0000 2015	"the tories' defence of non-doms has backfired? it's almost as if people don't like tax avoiders. #battlefornumber10 
"	Qaiss Uddin	mylamajustsank
586144803529822208	Thu Apr 09 12:33:05 +0000 2015	#ukip #teaparty #battlefornumber10 #ge2015 - the reality is that they are rabid right authoritarians 	NORBET	NORBET
584357828355366912	Sat Apr 04 14:12:17 +0000 2015	"""why i heckled david cameron during the party #leadersdebate"" | victoria prosser  #ge2015 #battlefornumber10"	Donna Morris	MusingOnMovies
586277440080707584	Thu Apr 09 21:20:08 +0000 2015	not what you want in a pm #ge2015 #bbcnews #skypapers #bbcqt #battlefornumber10 #leadersdebate 	John Smith	Unionbuster
584016477424115712	Fri Apr 03 15:35:53 +0000 2015	no description necessary... #leadersdebate #murdochsbitch #battlefornumber10 	KY Burley	KY_Burley
585552621508886528	Tue Apr 07 21:19:58 +0000 2015	time for action, #youngpeople! here are some ideas:  #newsbeat #ge2015 #battlefornumber10 #generalelection	Myriam Tiec	MyriamTiec
585755337648640001	Wed Apr 08 10:45:29 +0000 2015	the political fools align w the media who align w the bankers who align w mass murderers. #election2015,#skypapers,#battlefornumber10	NewsFeed	RealNewsUKfeed
585383835023605760	Tue Apr 07 10:09:16 +0000 2015	#labour supporters welcome blair's return  via @guidofawkes #ge2015 #battlefornumber10 #leadersdebate #bbcnews #bbcqt	John Smith	Unionbuster
583848544387366912	Fri Apr 03 04:28:35 +0000 2015	exclusive poll shows @ed_miliband has the momentum after #leadersdebate  #milibandmustwin #battlefornumber10 @uklabour	Nicole Reece	Gloss80
585836549658419200	Wed Apr 08 16:08:12 +0000 2015	"paul carey-kent interviews candidate gordon shrigley for art monthly at imt
#imtgallery #ge2015 #battlefornumber10 "	gordon shrigley	art_campaign
586089011581706242	Thu Apr 09 08:51:24 +0000 2015	we should all refuse to debate about gherkins. not a word on the subject. #battlefornumber10	Declan Tan	declan_tan
583965072147542016	Fri Apr 03 12:11:37 +0000 2015	"@georgeaylett: votes in 2010 #pictureworth1000votes 
#battlefornumber10 "	Viola	vkrouse2
585450022906503168	Tue Apr 07 14:32:17 +0000 2015	#nhs #battlefornumber10 	TillTheEndOfTheLine	ItsMahbuba
585488647136370690	Tue Apr 07 17:05:45 +0000 2015	call for blair #reded has failed so #labour go for the mattresses #ge2015 #warcriminal #iraq #bbcnews #skynews #battlefornumber10 #c4news	John Smith	Unionbuster
585413375871557634	Tue Apr 07 12:06:39 +0000 2015	cameron: stole all uk sovereign assets &amp; gave them to the bankers.  #election2015,#skypapers,#battlefornumber10	NewsFeed	RealNewsUKfeed
585804339526107136	Wed Apr 08 14:00:12 +0000 2015	#tories #osborne #conservatives #battlefornumber10 #ge2015 	NORBET	NORBET
584435595361001475	Sat Apr 04 19:21:18 +0000 2015	#leadersdebate #battlefornumber10 @uklabour @edmiliband 	Glenn Pells	anglotrucker
584785901672357888	Sun Apr 05 18:33:18 +0000 2015	"cameron and osborne refuse to rule out cut in top rate of income tax
#battlefornumber10 #leadersdebate 
"	Qaiss Uddin	mylamajustsank
583786213238243328	Fri Apr 03 00:20:54 +0000 2015	only leaving #battlefornumber10 on telly to see the second paxo interrogation.	Joni Hubred-Golden	joniaynjyv
583944815496323073	Fri Apr 03 10:51:07 +0000 2015	"remember there is only one #battlefornumber10 
@thecribs for all my sisters
"	Lou Teasdale	louteasdaleigy
583923830512607232	Fri Apr 03 09:27:44 +0000 2015	new study in us and europe shows how invasive plant species  #humanrights  #battlefornumber10 	semanticearth.com	SemanticEarth
583906489796055040	Fri Apr 03 08:18:50 +0000 2015	no winner: debate polls point to coalition #battlefornumber10 #leadersdebate  	Simon Newell	simonewell
585195443262509057	Mon Apr 06 21:40:40 +0000 2015	do not trust #labour on the economy #ge2015 #skypapers #bbcpapers #newsnight #r4today #battlefornumber10  #bbcqt 	John Smith	Unionbuster
585403232333213696	Tue Apr 07 11:26:21 +0000 2015	axelrod got rid of ed &amp; brought out blair &amp; #labour say campaign going well #bbcdp #ge2015 #battlefornumber10  #leadersdebate #bbcnews	John Smith	Unionbuster
585005427072598016	Mon Apr 06 09:05:37 +0000 2015	@alanknox after #battlefornumber10 msm continued analysis for days.no such analysis for #leadersdebate why? they don't want to talk about it	MGreig	Moray_Greig
583975819736940544	Fri Apr 03 12:54:19 +0000 2015	@dan4barnsley @electroedd not sure if it was filmed here anyway but that's a bit deep for a kipper #ukip #battlefornumber10 #ge2015 #farage	NORBET	NORBET
584184830377775104	Sat Apr 04 02:44:51 +0000 2015	#leadersdebate #ge2015 #vat #battlefornumber10 #massdebate #sunnation #sharethefacts #conservatives #libdems #tories 	Esther McVile	Ester_Mcvile
584717365339938817	Sun Apr 05 14:00:58 +0000 2015	campaign wi nowt to take out #imtgallery #ifbandswerechocolate  #coys #burtot #btcc  #battlefornumber10 #labourdoorstep #ge2015 #newsnight	gordon shrigley	art_campaign
586460259297800193	Fri Apr 10 09:26:36 +0000 2015	tell us then ed, tell us!! #ge2015 #battlefornumber10 #generalelection #edmilliband (vine by @joshstankler) 	niamh	niamhmxya
584045457506054144	Fri Apr 03 17:31:02 +0000 2015	"amazonuk discount voucher - save 20% 

 

#battlefornumber10 #goodfriday "	Sarah Jones	loombandit
583988143583584257	Fri Apr 03 13:43:18 +0000 2015	#battlefornumber10   think #scotland  will be the   king makers of sorts wonder  wot #thequeen thinks  of that	loubyjo	loubyjo
584339138272485376	Sat Apr 04 12:58:01 +0000 2015	over 3.5m in total watched #battlefornumber10 - figures now consolidating (includes vod, sky and bbc news)	Daniel Pearl	DanielPearlC4
583962816631197699	Fri Apr 03 12:02:39 +0000 2015	otpp (one true politcal party) #battlefornumber10 	Caitlin Ovaries	Plague_Doll13
584270580578418689	Sat Apr 04 08:25:36 +0000 2015	paxman: could you live on a zero hours contract? #battlefornumber10 (vine by @skynews) 	Joy Garner	button1001
585245516436525056	Tue Apr 07 00:59:39 +0000 2015	#tories #ge2015 #team2015 #battlefornumber10 #davidcameron #kickcameronout #libdems #longtermeconomicplan #nickclegg 	Esther McVile	Ester_Mcvile
585770452288671745	Wed Apr 08 11:45:33 +0000 2015	nave: usa destroys the middle east to drive immigrants into europe to destroy the eu. #election2015,#skypapers,#battlefornumber10	NewsFeed	RealNewsUKfeed
584277688065646592	Sat Apr 04 08:53:50 +0000 2015	desperate stuff from @ed_miliband on @bbcbreakfast just now in response to @nicolasturgeon `s love in with @david_cameron #battlefornumber10	Trent Ward	TrentWard1
583820716946169856	Fri Apr 03 02:38:00 +0000 2015	#ge2015 is here do those in the #leadersdebate understand #wordsdontcount in the #battlefornumber10 #parityofesteem in #mentalhealth is key	BPD Partner	bpdpartner
584787007689326592	Sun Apr 05 18:37:42 +0000 2015	amusing #battlefornumber10 moment today - seeing the ukip candidate for torridge and west devon putting up his own advertising boards	Richard Marlow	RichardMarlow
585477186074841088	Tue Apr 07 16:20:13 +0000 2015	i didn't care what tony blair thought in 2007 so i don't care now. can't @ed_miliband speak for himself? #battlefornumber10	Christopher Sharman	CSharmania_LCFC
585380280409726976	Tue Apr 07 09:55:09 +0000 2015	"let the #election games begin - my oped piece in @cnplus 
#ge2015 #battlefornumber10 #infrastructure #housing"	Chris Hallam	ChrisHallamLaw
583808657483243520	Fri Apr 03 01:50:05 +0000 2015	the #battlefornumber10 is heating up tell the parties #wordsdontcount, we need action in the #leadersdebate 	BPD Partner	bpdpartner
586377823121616897	Fri Apr 10 03:59:02 +0000 2015	"more than 140 top doctors attack government record on nhs
 #sharethefacts #battlefornumber10 #britaindecides #ge2015"	Esther McVile	Ester_Mcvile
583950932821544961	Fri Apr 03 11:15:26 +0000 2015	i dont who to vote for. politicians are all a bunch of lying bastards and they all look like muppets. #leadersdebate #battlefornumber10	Elliot Meredew	elliotm39
585109464879095808	Mon Apr 06 15:59:01 +0000 2015	#ge2015 #labour fail #snp #battlefornumber10 #leadersdebate #bbcnews #skynews #itvnews #c4news  #marr #bbcdp 	John Smith	Unionbuster
585560577990389760	Tue Apr 07 21:51:35 +0000 2015	this is huge: miliband pledges to abolish non-dom tax status   #ge2015 #battlefornumber10	etonmess	etonmessuk
584784819017527298	Sun Apr 05 18:29:00 +0000 2015	" #battlefornumber10   rainbow womens twisted sister sandal - expresso/dark brown, 10 
&gt;&gt;  &lt;&lt; "	Iworkout	iworkout2584
584661147158216704	Sun Apr 05 10:17:34 +0000 2015	#ge2015 #battlefornumber10 	Imy	ImyFoster58
584040976613826560	Fri Apr 03 17:13:14 +0000 2015	@misterpistoff there are two million new options #ge2015 #battlefornumber10 #leadersdebate	John Smith	Unionbuster
585821389661306880	Wed Apr 08 15:07:57 +0000 2015	#runave: your government &amp; corporate/political elite are fighting against you to destroy people power. #election2015,#battlefornumber10	NewsFeed	RealNewsUKfeed
583989390524952576	Fri Apr 03 13:48:15 +0000 2015	you do the maths:  75bn deficit  120bn corporate tax fraud. #occupy,#fracking,#vote,#ge2015,#uknews,#battlefornumber10	NewsFeed	RealNewsUKfeed
584806620602970113	Sun Apr 05 19:55:38 +0000 2015	david cameron summed up #battlefornumber10 	Fabes	brilliantiyayi
586478974257233921	Fri Apr 10 10:40:58 +0000 2015	"the demonisation of ed miliband is reason enough to vote out the tories. #battlefornumber10 
"	Qaiss Uddin	mylamajustsank
585785103718166528	Wed Apr 08 12:43:46 +0000 2015	vote labour get snp into uk government, we need cross uk (not scottish only)parties in government (don't vote labour)  #battlefornumber10	glennp3001	glennp3001
584162515556376576	Sat Apr 04 01:16:11 +0000 2015	"@leonseanfrench  via @ibtimesuk ##battlefornumber10"""	kate	katebrownbill28
583813853429030912	Fri Apr 03 02:10:44 +0000 2015	#battlefornumber10	Ne	neshajohnsonn
585490219031494657	Tue Apr 07 17:12:00 +0000 2015	the latest emotional polling for the 7 leaders  #sayso #battlefornumber10 #7waydebate	Future Foundation	futurethoughts
585868919614865409	Wed Apr 08 18:16:50 +0000 2015	#labour really are the nasty party -   #bbcnews #ge2015 #battlefornumber10 #leadersdebate #scotsdebate #skynews #bbcpm	John Smith	Unionbuster
586251865366593537	Thu Apr 09 19:38:31 +0000 2015	#kca #votejkt48id madipad: #battlefornumber10 i've even heard them saying that ed's better looking than dave now, cor! now they're going to	Hanbielive	Hanbielive
584037317469409280	Fri Apr 03 16:58:42 +0000 2015	"the first social media election



#socialmedia #ge2015 #battlefornumber10 #leadersdebate"	Daily Political View	DailyPoliticsV
586518105616228352	Fri Apr 10 13:16:28 +0000 2015	hi tories #battlefornumber10 #thatcher #election #labour #conservatives 	Luke_yo	luke3920
583903689305419776	Fri Apr 03 08:07:42 +0000 2015	#battlefornumber10 #welfare issues will be a problem for low paid if #cameron remains	Benefits2work	benefits2work
585948071760113667	Wed Apr 08 23:31:21 +0000 2015	every tory decision &amp; every tory policy is to do with ripping you off for corporate profit. #battlefornumber10,#london,#uknews,#ge2015~	Citizen Shane	WorkersRevParty
585883741547008000	Wed Apr 08 19:15:43 +0000 2015	"bbc on #labour non dom gaffe: ""it's all gone pear shaped""  #ge2015 #scotsdebate #battlefornumber10 #leadersdebate #fb"	John Smith	Unionbuster
584269460950884352	Sat Apr 04 08:21:09 +0000 2015	campaign drives politics into a corner, reducing it to its lowest terms as if it were sublime #battlefornumber10 #ge2015 #imtgallery	gordon shrigley	art_campaign
586088331978661888	Thu Apr 09 08:48:41 +0000 2015	#labour will leave us defenceless #ge2015 #leadersdebate #scotsdebate #battlefornumber10  #c4news #wato #bbcpapers  	John Smith	Unionbuster
584766860123643904	Sun Apr 05 17:17:38 +0000 2015	mick no longer simply red  #labour #ge2015 #battlefornumber10 #leadersdebate #bbcqt #bbcdp #newsnight #bbcpm	John Smith	Unionbuster
585352222441152512	Tue Apr 07 08:03:39 +0000 2015	gp's are retiring incoming gp's are not working the same hours gp recruitment and retainment poor #nhs #battlefornumber10	lynne brigg	lynnebrigg
584099548815065088	Fri Apr 03 21:05:59 +0000 2015	paul nuttall, lacking in hwyl, declines to translate #ukip into welsh ... #ge2015 #battlefornumber10  @jodatu	John D Turner	Jodatu
585769116969107456	Wed Apr 08 11:40:15 +0000 2015	#billbailey #ukip #farage #battlefornumber10 #ge2015 	NORBET	NORBET
585194659363823617	Mon Apr 06 21:37:33 +0000 2015	#labour hate you having a choice #bbcqt #skypapers #bbcpapers #no2eu #battlefornumber10  #leadersdebate #ge2015 	John Smith	Unionbuster
585769870492598274	Wed Apr 08 11:43:14 +0000 2015	#cameron #johnson #london #tories #conservatives #battlefornumber10 #ge2015 	NORBET	NORBET
585834339340001280	Wed Apr 08 15:59:25 +0000 2015	change the tune, vote green:   #ge2015,#leadersdebate,#election2015,#battlefornumber10,#london,#uknews @exetergreens	News	RealNewsUK
585322904398737408	Tue Apr 07 06:07:09 +0000 2015	"the @conservatives / @libdems have raised taxes for every 2.5 months they've been in government

#ge2015 #battlefornumber10 #sharethefacts"	Esther McVile	Ester_Mcvile
584316304494092290	Sat Apr 04 11:27:17 +0000 2015	#battlefornumber10 #getcameronout #toriesmustgo #toriesout @david_cameron 	cheryl 	chezzza07
585880795694366721	Wed Apr 08 19:04:01 +0000 2015	dave brown the independent #cameron #tories #conservatives #ukip #battlefornumber10 #ge2015 	NORBET	NORBET
584914170522525696	Mon Apr 06 03:03:00 +0000 2015	#battlefornumber10: is 'broken britain' more 'broken' now than before?:  via @youtube	Valen (Myles) Cook	valen1971
585191001263857664	Mon Apr 06 21:23:01 +0000 2015	this sums him up. and people want this complete tosser as pm! #kickcameronout  #votelabour #battlefornumber10 	Stop the Tories	stop_the_tories
584051231871631360	Fri Apr 03 17:53:59 +0000 2015	#labour propped up by the #snp - you'll pay for it:  via @youtube #leadersdebate #battlefornumber10 #ge2015 #marr #fb	John Smith	Unionbuster
584812747269001216	Sun Apr 05 20:19:58 +0000 2015	are you okay, ed? #battlefornumber10 (vine by @skynews) 	Lance	iamL4NCE
586199913765199872	Thu Apr 09 16:12:05 +0000 2015	@nick_clegg &amp; @mayoroflondon have visited #surbiton recently. we welcome everyone who visit our lovely town &amp; #shoplocal #battlefornumber10	Surbiton Shopping	SurbitonShops
585842055177469952	Wed Apr 08 16:30:05 +0000 2015	gordon shrigley at the opening of the campaign room at imt gallery london #imtgallery #battlefornumber10 #ge2015 	gordon shrigley	art_campaign
586222649354932224	Thu Apr 09 17:42:25 +0000 2015	@doctorwhizz @nickdebois @borisjohnson @bbcnews @skynews  #ge2015 #battlefornumber10 @conservatives #tories	Lee Ford	lee4ord
585338718350741504	Tue Apr 07 07:10:00 +0000 2015	"@skynews collision or coalition? 
#ge2015 #battlefornumber10
@bbcpolitics @politicshome @piersmorgan @kayburley @bbc5live @lbc @bbcnews"	Speakeasy	dominionIN
584786886385934337	Sun Apr 05 18:37:13 +0000 2015	a vote for #labour is a vote for tax, borrow, spend &amp; waste also more regulation #ge2015 #bbcqt #leadersdebate #battlefornumber10 #r4today	John Smith	Unionbuster
583958631038722048	Fri Apr 03 11:46:01 +0000 2015	#leadersdebate #battlefornumber10 	Glenn Pells	anglotrucker
586091055193395200	Thu Apr 09 08:59:31 +0000 2015	national security along with the #economy not #labour's strong points #ge2015 #leadersdebate #battlefornumber10 #fb 	John Smith	Unionbuster
586474725687353344	Fri Apr 10 10:24:05 +0000 2015	"david cameron, 2010 ""if we don't deliver our side of the bargain, kick us out in five years"" #battlefornumber10 "	Ally B	allybritchick
583970964926570497	Fri Apr 03 12:35:02 +0000 2015	you have been robbed: tories just stole all public land/property for the bankers.  #battlefornumber10,#leadersdebate	NewsFeed	RealNewsUKfeed
583922936760954881	Fri Apr 03 09:24:11 +0000 2015	"@toriesonline @rebeccabean26 @ed_miliband 

check your facts.



#leadersdebate 
#battlefornumber10"	Roland's Delectus	RolandsDelectus
583971423338766337	Fri Apr 03 12:36:51 +0000 2015	#battlefornumber10  via @wordpressdotcom sorry it's late!	Pah!	pahpolitics
586500128745357312	Fri Apr 10 12:05:01 +0000 2015	@cleggybot  .@nat_benbot a robin hood tax could bring in 20 billion a year #thewiderdebate #battlefornumber10 	Natalie Benbot	nat_benbot
585377429742563328	Tue Apr 07 09:43:49 +0000 2015	labour pm endorses labour leader shocker!  welcome back, tony.  #election2015 #battlefornumber10	Mike Davies	MikeDaviesNow
583980840373354496	Fri Apr 03 13:14:16 +0000 2015	was @ed_miliband even present at the #leadersdebate last night? wouldn't have picked as a major threat to @number10gov. #battlefornumber10	Niall Moran	moran597
585359898587824128	Tue Apr 07 08:34:09 +0000 2015	ed's run away because tony's come out to play #battlefornumber10 #voteconservative	lynne brigg	lynnebrigg
584732484748709888	Sun Apr 05 15:01:02 +0000 2015	"amazonuk discount voucher - save 2.00 

 

#battlefornumber10 #burtot "	Sarah Jones	loombandit
583965438075346944	Fri Apr 03 12:13:04 +0000 2015	if ever nigel farage defined the danger of ukip, it was this. #leadersdebate #ge2015 #battlefornumber10 	Steve Bookbinder	SteveBooky
585383944612347904	Tue Apr 07 10:09:42 +0000 2015	@edballsmp #brilliant #election2015 #battlefornumber10 #edballs #edmiliband #labour #votelabour #workingclass party the fairer stable way 	THE BORROWERS 	SPORTSFREAK2K15
584850560509157376	Sun Apr 05 22:50:14 +0000 2015	#skypapers #bbcpapers #battlefornumber10 #ge2015 #leadersdebate #newsnight #r4today 	John Smith	Unionbuster
585501222444126208	Tue Apr 07 17:55:44 +0000 2015	as #reded is replaced by tony blair he turns up in the southwest getting another pasting #ge2015 #battlefornumber10 	John Smith	Unionbuster
586144435790053376	Thu Apr 09 12:31:38 +0000 2015	#farage #ukip #battlefornumber10 #ge2015 	NORBET	NORBET
585190971790491648	Mon Apr 06 21:22:54 +0000 2015	half of voters agree with farage that hiv patients cost uk too much money  #leadersdebate #ge2015 #battlefornumber10	John Smith	Unionbuster
583916411069845504	Fri Apr 03 08:58:15 +0000 2015	ref last tweet - i got labour with greens 1% behind (excluded ukip) #battlefornumber10	Richard Marlow	RichardMarlow
583963141631045632	Fri Apr 03 12:03:57 +0000 2015	is jade helm: the usa 9 state military exercise a rehearsal for the invasion of europe? #election2015,#skypapers,#battlefornumber10	NewsFeed	RealNewsUKfeed
584073549142458369	Fri Apr 03 19:22:40 +0000 2015	time travel with @skynews #battlefornumber10 is that march 26th this year or next! 	Allan Collins	knewgrass
586121691539107840	Thu Apr 09 11:01:15 +0000 2015	#labour in disarray over non-doms  #ge2015 #battlefornumber10 #leadersdebate #scotsdebate #bbcdp #wato #skynews #marr	John Smith	Unionbuster
